"M2ID","B1SPWBU2","B1STINC1","B1PAGE_M2.x","B1PGENDER","B2DN_STR","race","marital","B1SQ2","B1SQ1","B1SQ3","B2DNEGAV","meanNA","sdNA","gender"
10260,40,57500,65,1,0,1,1,8,8,8,0,0.061429,0.085328,1
10260,40,57500,65,1,0,1,1,8,8,8,0,0.061429,0.085328,1
10260,40,57500,65,1,0,1,1,8,8,8,0.14,0.061429,0.085328,1
10260,40,57500,65,1,0,1,1,8,8,8,0.08,0.061429,0.085328,1
10265,33,30250,52,1,0,1,0,8,8,8,0,0.0175,0.032404,1
10265,33,30250,52,1,0,1,0,8,8,8,0,0.0175,0.032404,1
10265,33,30250,52,1,0,1,0,8,8,8,0,0.0175,0.032404,1
10265,33,30250,52,1,0,1,0,8,8,8,0.07,0.0175,0.032404,1
10265,33,30250,52,1,0,1,0,8,8,8,0,0.0175,0.032404,1
10265,33,30250,52,1,0,1,0,8,8,8,0,0.0175,0.032404,1
10265,33,30250,52,1,1,1,0,8,8,8,0.07,0.0175,0.032404,1
10265,33,30250,52,1,0,1,0,8,8,8,0,0.0175,0.032404,1
10270,40,97500,48,2,2,1,1,6,8,9,0.21,0.07,0.083666,0
10270,40,97500,48,2,0,1,1,6,8,9,0,0.07,0.083666,0
10270,40,97500,48,2,0,1,1,6,8,9,0.07,0.07,0.083666,0
10270,40,97500,48,2,1,1,1,6,8,9,0.14,0.07,0.083666,0
10270,40,97500,48,2,0,1,1,6,8,9,0,0.07,0.083666,0
10270,40,97500,48,2,0,1,1,6,8,9,0,0.07,0.083666,0
10270,40,97500,48,2,0,1,1,6,8,9,0,0.07,0.083666,0
10270,40,97500,48,2,0,1,1,6,8,9,0.14,0.07,0.083666,0
10271,23,21250,58,1,0,1,0,3,2,0,0.07,0.3925,0.222467,1
10271,23,21250,58,1,0,1,0,3,2,0,0.5,0.3925,0.222467,1
10271,23,21250,58,1,0,1,0,3,2,0,0.07,0.3925,0.222467,1
10271,23,21250,58,1,2,1,0,3,2,0,0.43,0.3925,0.222467,1
10271,23,21250,58,1,0,1,0,3,2,0,0.07,0.3925,0.222467,1
10271,23,21250,58,1,0,1,0,3,2,0,0.07,0.3925,0.222467,1
10271,23,21250,58,1,1,1,0,3,2,0,0.57,0.3925,0.222467,1
10271,23,21250,58,1,0,1,0,3,2,0,0.07,0.3925,0.222467,1
10280,45,72250,62,2,0,1,1,9,9,9,0.36,0.36625,0.118676,0
10280,45,72250,62,2,0,1,1,9,9,9,0.57,0.36625,0.118676,0
10280,45,72250,62,2,0,1,1,9,9,9,0.21,0.36625,0.118676,0
10280,45,72250,62,2,0,1,1,9,9,9,0.36,0.36625,0.118676,0
10280,45,72250,62,2,0,1,1,9,9,9,0.36,0.36625,0.118676,0
10280,45,72250,62,2,0,1,1,9,9,9,0.43,0.36625,0.118676,0
10280,45,72250,62,2,0,1,1,9,9,9,0.21,0.36625,0.118676,0
10280,45,72250,62,2,1,1,1,9,9,9,0.43,0.36625,0.118676,0
10295,45,53250,62,2,0,1,1,9,9,9,0,0.03625,0.10253,0
10295,45,53250,62,2,0,1,1,9,9,9,0,0.03625,0.10253,0
10295,45,53250,62,2,0,1,1,9,9,9,0,0.03625,0.10253,0
10295,45,53250,62,2,0,1,1,9,9,9,0,0.03625,0.10253,0
10295,45,53250,62,2,1,1,1,9,9,9,0.29,0.03625,0.10253,0
10295,45,53250,62,2,0,1,1,9,9,9,0,0.03625,0.10253,0
10295,45,53250,62,2,0,1,1,9,9,9,0,0.03625,0.10253,0
10295,45,53250,62,2,0,1,1,9,9,9,0,0.03625,0.10253,0
10298,37,60000,69,2,0,1,1,8,8,8,0,0.07125,0.153011,0
10298,37,60000,69,2,0,1,1,8,8,8,0,0.07125,0.153011,0
10298,37,60000,69,2,0,1,1,8,8,8,0,0.07125,0.153011,0
10298,37,60000,69,2,0,1,1,8,8,8,0,0.07125,0.153011,0
10298,37,60000,69,2,2,1,1,8,8,8,0.43,0.07125,0.153011,0
10298,37,60000,69,2,0,1,1,8,8,8,0,0.07125,0.153011,0
10298,37,60000,69,2,1,1,1,8,8,8,0.14,0.07125,0.153011,0
10298,37,60000,69,2,0,1,1,8,8,8,0,0.07125,0.153011,0
10303,40,86250,50,2,0,1,1,8,8,9,0,0.045,0.127279,0
10303,40,86250,50,2,0,1,1,8,8,9,0,0.045,0.127279,0
10303,40,86250,50,2,0,1,1,8,8,9,0,0.045,0.127279,0
10303,40,86250,50,2,0,1,1,8,8,9,0,0.045,0.127279,0
10303,40,86250,50,2,0,1,1,8,8,9,0,0.045,0.127279,0
10303,40,86250,50,2,1,1,1,8,8,9,0,0.045,0.127279,0
10303,40,86250,50,2,1,1,1,8,8,9,0.36,0.045,0.127279,0
10303,40,86250,50,2,0,1,1,8,8,9,0,0.045,0.127279,0
10305,35,3e+05,47,1,0,1,1,7,8,8,0.14,0.11375,0.083141,1
10305,35,3e+05,47,1,1,1,1,7,8,8,0.21,0.11375,0.083141,1
10305,35,3e+05,47,1,0,1,1,7,8,8,0,0.11375,0.083141,1
10305,35,3e+05,47,1,0,1,1,7,8,8,0.14,0.11375,0.083141,1
10305,35,3e+05,47,1,0,1,1,7,8,8,0.21,0.11375,0.083141,1
10305,35,3e+05,47,1,0,1,1,7,8,8,0.14,0.11375,0.083141,1
10305,35,3e+05,47,1,0,1,1,7,8,8,0.07,0.11375,0.083141,1
10305,35,3e+05,47,1,0,1,1,7,8,8,0,0.11375,0.083141,1
10308,45,39000,78,1,0,0,0,8,8,9,0.07,0.06125,0.094934,1
10308,45,39000,78,1,0,0,0,8,8,9,0,0.06125,0.094934,1
10308,45,39000,78,1,0,0,0,8,8,9,0,0.06125,0.094934,1
10308,45,39000,78,1,0,0,0,8,8,9,0.21,0.06125,0.094934,1
10308,45,39000,78,1,0,0,0,8,8,9,0.21,0.06125,0.094934,1
10308,45,39000,78,1,0,0,0,8,8,9,0,0.06125,0.094934,1
10308,45,39000,78,1,0,0,0,8,8,9,0,0.06125,0.094934,1
10308,45,39000,78,1,0,0,0,8,8,9,0,0.06125,0.094934,1
10319,40,57500,45,2,0,1,1,8,8,8,0.07,0.028,0.038341,0
10319,40,57500,45,2,0,1,1,8,8,8,0,0.028,0.038341,0
10319,40,57500,45,2,0,1,1,8,8,8,0.07,0.028,0.038341,0
10319,40,57500,45,2,0,1,1,8,8,8,0.07,0.028,0.038341,0
10319,40,57500,45,2,0,1,1,8,8,8,0,0.028,0.038341,0
10319,40,57500,45,2,0,1,1,8,8,8,0.07,0.028,0.038341,0
10319,40,57500,45,2,0,1,1,8,8,8,0,0.028,0.038341,0
10319,40,57500,45,2,0,1,1,8,8,8,0.07,0.028,0.038341,0
10322,32,46250,61,1,1,1,1,8,7,8,0.07,0.152857,0.182548,1
10322,32,46250,61,1,0,1,1,8,7,8,0.07,0.152857,0.182548,1
10322,32,46250,61,1,1,1,1,8,7,8,0.29,0.152857,0.182548,1
10322,32,46250,61,1,0,1,1,8,7,8,0,0.152857,0.182548,1
10322,32,46250,61,1,0,1,1,8,7,8,0.07,0.152857,0.182548,1
10322,32,46250,61,1,0,1,1,8,7,8,0.14,0.152857,0.182548,1
10322,32,46250,61,1,0,1,1,8,7,8,0,0.152857,0.182548,1
10322,32,46250,61,1,0,1,1,8,7,8,0.5,0.152857,0.182548,1
10329,27,71250,59,2,0,1,1,8,7,9,0.21,0.458571,0.26792,0
10329,27,71250,59,2,1,1,1,8,7,9,0.79,0.458571,0.26792,0
10329,27,71250,59,2,0,1,1,8,7,9,0.64,0.458571,0.26792,0
10329,27,71250,59,2,1,1,1,8,7,9,0.5,0.458571,0.26792,0
10329,27,71250,59,2,0,1,1,8,7,9,0.07,0.458571,0.26792,0
10329,27,71250,59,2,0,1,1,8,7,9,0,0.458571,0.26792,0
10329,27,71250,59,2,2,1,1,8,7,9,0.57,0.458571,0.26792,0
10329,27,71250,59,2,1,1,1,8,7,9,0.5,0.458571,0.26792,0
10335,45,165000,43,2,1,0,1,9,10,10,0.29,0.2325,0.261684,0
10335,45,165000,43,2,0,0,1,9,10,10,0,0.2325,0.261684,0
10335,45,165000,43,2,2,0,1,9,10,10,0.43,0.2325,0.261684,0
10335,45,165000,43,2,0,0,1,9,10,10,0,0.2325,0.261684,0
10335,45,165000,43,2,2,0,1,9,10,10,0.77,0.2325,0.261684,0
10335,45,165000,43,2,0,0,1,9,10,10,0.07,0.2325,0.261684,0
10335,45,165000,43,2,1,0,1,9,10,10,0.15,0.2325,0.261684,0
10335,45,165000,43,2,0,0,1,9,10,10,0.15,0.2325,0.261684,0
10336,49,220000,39,2,0,1,1,8,10,10,0,0.04375,0.064129,0
10336,49,220000,39,2,0,1,1,8,10,10,0.14,0.04375,0.064129,0
10336,49,220000,39,2,1,1,1,8,10,10,0.14,0.04375,0.064129,0
10336,49,220000,39,2,0,1,1,8,10,10,0,0.04375,0.064129,0
10336,49,220000,39,2,1,1,1,8,10,10,0,0.04375,0.064129,0
10336,49,220000,39,2,0,1,1,8,10,10,0.07,0.04375,0.064129,0
10336,49,220000,39,2,0,1,1,8,10,10,0,0.04375,0.064129,0
10336,49,220000,39,2,0,1,1,8,10,10,0,0.04375,0.064129,0
10338,19,46250,56,2,0,1,0,5,1,1,1.5,1.275714,0.47127,0
10338,19,46250,56,2,0,1,0,5,1,1,1.5,1.275714,0.47127,0
10338,19,46250,56,2,0,1,0,5,1,1,0.93,1.275714,0.47127,0
10338,19,46250,56,2,1,1,0,5,1,1,1.9,1.275714,0.47127,0
10338,19,46250,56,2,0,1,0,5,1,1,0.93,1.275714,0.47127,0
10338,19,46250,56,2,1,1,0,5,1,1,0.57,1.275714,0.47127,0
10338,19,46250,56,2,0,1,0,5,1,1,1.6,1.275714,0.47127,0
10338,19,46250,56,2,0,1,0,5,1,1,0.07,1.275714,0.47127,0
10343,39,32000,66,1,0,0,1,9,9,9,0,0.09,0.08775,1
10343,39,32000,66,1,0,0,1,9,9,9,0.07,0.09,0.08775,1
10343,39,32000,66,1,1,0,1,9,9,9,0.07,0.09,0.08775,1
10343,39,32000,66,1,1,0,1,9,9,9,0,0.09,0.08775,1
10343,39,32000,66,1,0,0,1,9,9,9,0.07,0.09,0.08775,1
10343,39,32000,66,1,1,0,1,9,9,9,0.21,0.09,0.08775,1
10343,39,32000,66,1,0,0,1,9,9,9,0.07,0.09,0.08775,1
10343,39,32000,66,1,0,0,1,9,9,9,0.21,0.09,0.08775,1
10344,36,115000,49,1,0,1,1,9,8,8,0.14,0.23875,0.102878,1
10344,36,115000,49,1,0,1,1,9,8,8,0.21,0.23875,0.102878,1
10344,36,115000,49,1,0,1,1,9,8,8,0.21,0.23875,0.102878,1
10344,36,115000,49,1,1,1,1,9,8,8,0.43,0.23875,0.102878,1
10344,36,115000,49,1,2,1,1,9,8,8,0.21,0.23875,0.102878,1
10344,36,115000,49,1,0,1,1,9,8,8,0.14,0.23875,0.102878,1
10344,36,115000,49,1,0,1,1,9,8,8,0.36,0.23875,0.102878,1
10344,36,115000,49,1,0,1,1,9,8,8,0.21,0.23875,0.102878,1
10346,33,24750,48,1,0,1,1,8,8,8,0,0,0,1
10346,33,24750,48,1,0,1,1,8,8,8,0,0,0,1
10346,33,24750,48,1,0,1,1,8,8,8,0,0,0,1
10346,33,24750,48,1,0,1,1,8,8,8,0.07,0,0,1
10346,33,24750,48,1,0,1,1,8,8,8,0.07,0,0,1
10346,33,24750,48,1,0,1,1,8,8,8,0,0,0,1
10346,33,24750,48,1,0,1,1,8,8,8,0,0,0,1
10346,33,24750,48,1,0,1,1,8,8,8,0,0,0,1
10347,44,89000,44,2,0,1,1,9,9,9,0.36,0.47625,0.377546,0
10347,44,89000,44,2,2,1,1,9,9,9,0.36,0.47625,0.377546,0
10347,44,89000,44,2,2,1,1,9,9,9,0.64,0.47625,0.377546,0
10347,44,89000,44,2,1,1,1,9,9,9,1.1,0.47625,0.377546,0
10347,44,89000,44,2,2,1,1,9,9,9,0.93,0.47625,0.377546,0
10347,44,89000,44,2,0,1,1,9,9,9,0.21,0.47625,0.377546,0
10347,44,89000,44,2,0,1,1,9,9,9,0.14,0.47625,0.377546,0
10347,44,89000,44,2,0,1,1,9,9,9,0.07,0.47625,0.377546,0
10352,39,50000,45,2,0,1,1,5,8,8,0,0.0525,0.081548,0
10352,39,50000,45,2,1,1,1,5,8,8,0,0.0525,0.081548,0
10352,39,50000,45,2,2,1,1,5,8,8,0.14,0.0525,0.081548,0
10352,39,50000,45,2,0,1,1,5,8,8,0,0.0525,0.081548,0
10352,39,50000,45,2,0,1,1,5,8,8,0.21,0.0525,0.081548,0
10352,39,50000,45,2,1,1,1,5,8,8,0.07,0.0525,0.081548,0
10352,39,50000,45,2,1,1,1,5,8,8,0,0.0525,0.081548,0
10352,39,50000,45,2,0,1,1,5,8,8,0,0.0525,0.081548,0
10361,39,20000,65,2,0,1,0,7,6,7,0.57,0.8175,0.39467,0
10361,39,20000,65,2,2,1,0,7,6,7,1,0.8175,0.39467,0
10361,39,20000,65,2,2,1,0,7,6,7,1.4,0.8175,0.39467,0
10361,39,20000,65,2,1,1,0,7,6,7,0.71,0.8175,0.39467,0
10361,39,20000,65,2,3,1,0,7,6,7,1.3,0.8175,0.39467,0
10361,39,20000,65,2,1,1,0,7,6,7,0.71,0.8175,0.39467,0
10361,39,20000,65,2,2,1,0,7,6,7,0.64,0.8175,0.39467,0
10361,39,20000,65,2,0,1,0,7,6,7,0.21,0.8175,0.39467,0
10364,39,88750,57,2,0,1,1,8,9,8,0,0,0,0
10364,39,88750,57,2,0,1,1,8,9,8,0,0,0,0
10364,39,88750,57,2,1,1,1,8,9,8,0,0,0,0
10364,39,88750,57,2,1,1,1,8,9,8,0,0,0,0
10364,39,88750,57,2,0,1,1,8,9,8,0,0,0,0
10364,39,88750,57,2,0,1,1,8,9,8,0,0,0,0
10364,39,88750,57,2,0,1,1,8,9,8,0,0,0,0
10364,39,88750,57,2,0,1,1,8,9,8,0,0,0,0
10374,45,104250,53,2,0,1,1,6,8,9,0,0.0175,0.032404,0
10374,45,104250,53,2,0,1,1,6,8,9,0.07,0.0175,0.032404,0
10374,45,104250,53,2,0,1,1,6,8,9,0,0.0175,0.032404,0
10374,45,104250,53,2,0,1,1,6,8,9,0,0.0175,0.032404,0
10374,45,104250,53,2,2,1,1,6,8,9,0.07,0.0175,0.032404,0
10374,45,104250,53,2,0,1,1,6,8,9,0,0.0175,0.032404,0
10374,45,104250,53,2,1,1,1,6,8,9,0,0.0175,0.032404,0
10374,45,104250,53,2,1,1,1,6,8,9,0,0.0175,0.032404,0
10379,43,44000,66,2,0,1,1,9,9,9,0.07,0.101429,0.238916,0
10379,43,44000,66,2,1,1,1,9,9,9,0.64,0.101429,0.238916,0
10379,43,44000,66,2,0,1,1,9,9,9,0,0.101429,0.238916,0
10379,43,44000,66,2,0,1,1,9,9,9,0,0.101429,0.238916,0
10379,43,44000,66,2,1,1,1,9,9,9,0.07,0.101429,0.238916,0
10379,43,44000,66,2,1,1,1,9,9,9,0,0.101429,0.238916,0
10379,43,44000,66,2,0,1,1,9,9,9,0,0.101429,0.238916,0
10379,43,44000,66,2,0,1,1,9,9,9,0,0.101429,0.238916,0
10384,33,109500,70,1,0,1,1,8,8,7,0,0,0,1
10384,33,109500,70,1,1,1,1,8,8,7,0,0,0,1
10384,33,109500,70,1,0,1,1,8,8,7,0,0,0,1
10384,33,109500,70,1,0,1,1,8,8,7,0,0,0,1
10384,33,109500,70,1,0,1,1,8,8,7,0,0,0,1
10384,33,109500,70,1,0,1,1,8,8,7,0,0,0,1
10384,33,109500,70,1,0,1,1,8,8,7,0,0,0,1
10384,33,109500,70,1,0,1,1,8,8,7,0,0,0,1
10385,47,48750,64,2,0,0,0,5,10,10,0.07,0.193333,0.167432,0
10385,47,48750,64,2,0,0,0,5,10,10,0.07,0.193333,0.167432,0
10385,47,48750,64,2,0,0,0,5,10,10,0.07,0.193333,0.167432,0
10385,47,48750,64,2,0,0,0,5,10,10,0.29,0.193333,0.167432,0
10385,47,48750,64,2,0,0,0,5,10,10,0.29,0.193333,0.167432,0
10385,47,48750,64,2,0,0,0,5,10,10,0.07,0.193333,0.167432,0
10385,47,48750,64,2,0,0,0,5,10,10,0.07,0.193333,0.167432,0
10385,47,48750,64,2,0,0,0,5,10,10,0,0.193333,0.167432,0
10386,45,112000,43,1,0,1,1,9,9,9,0.57,1.11125,0.502065,1
10386,45,112000,43,1,3,1,1,9,9,9,1.9,1.11125,0.502065,1
10386,45,112000,43,1,2,1,1,9,9,9,1.5,1.11125,0.502065,1
10386,45,112000,43,1,1,1,1,9,9,9,0.57,1.11125,0.502065,1
10386,45,112000,43,1,1,1,1,9,9,9,1.1,1.11125,0.502065,1
10386,45,112000,43,1,1,1,1,9,9,9,0.86,1.11125,0.502065,1
10386,45,112000,43,1,3,1,1,9,9,9,1.6,1.11125,0.502065,1
10386,45,112000,43,1,0,1,1,9,9,9,0.79,1.11125,0.502065,1
10387,34,105000,46,2,0,0,1,10,10,10,0,0,0,0
10387,34,105000,46,2,0,0,1,10,10,10,0.07,0,0,0
10387,34,105000,46,2,0,0,1,10,10,10,0,0,0,0
10387,34,105000,46,2,0,0,1,10,10,10,0,0,0,0
10387,34,105000,46,2,0,0,1,10,10,10,0,0,0,0
10387,34,105000,46,2,1,0,1,10,10,10,0,0,0,0
10387,34,105000,46,2,1,0,1,10,10,10,0,0,0,0
10387,34,105000,46,2,1,0,1,10,10,10,0,0,0,0
10389,46,111650,61,1,0,1,1,9,8,9,0,0.16,0.221746,1
10389,46,111650,61,1,0,1,1,9,8,9,0.14,0.16,0.221746,1
10389,46,111650,61,1,0,1,1,9,8,9,0,0.16,0.221746,1
10389,46,111650,61,1,0,1,1,9,8,9,0,0.16,0.221746,1
10389,46,111650,61,1,2,1,1,9,8,9,0.57,0.16,0.221746,1
10389,46,111650,61,1,2,1,1,9,8,9,0.14,0.16,0.221746,1
10389,46,111650,61,1,0,1,1,9,8,9,0,0.16,0.221746,1
10389,46,111650,61,1,2,1,1,9,8,9,0.43,0.16,0.221746,1
10397,47,105500,45,1,2,1,1,5,7,8,0.57,0.476667,0.161658,1
10397,47,105500,45,1,0,1,1,5,7,8,0.07,0.476667,0.161658,1
10397,47,105500,45,1,0,1,1,5,7,8,0.07,0.476667,0.161658,1
10397,47,105500,45,1,0,1,1,5,7,8,0.07,0.476667,0.161658,1
10397,47,105500,45,1,0,1,1,5,7,8,0.07,0.476667,0.161658,1
10397,47,105500,45,1,3,1,1,5,7,8,0.57,0.476667,0.161658,1
10397,47,105500,45,1,0,1,1,5,7,8,0.07,0.476667,0.161658,1
10397,47,105500,45,1,0,1,1,5,7,8,0.29,0.476667,0.161658,1
10398,34,48750,66,2,0,1,0,9,9,9,0,0.06125,0.069372,0
10398,34,48750,66,2,0,1,0,9,9,9,0.14,0.06125,0.069372,0
10398,34,48750,66,2,1,1,0,9,9,9,0.14,0.06125,0.069372,0
10398,34,48750,66,2,3,1,0,9,9,9,0,0.06125,0.069372,0
10398,34,48750,66,2,0,1,0,9,9,9,0,0.06125,0.069372,0
10398,34,48750,66,2,0,1,0,9,9,9,0,0.06125,0.069372,0
10398,34,48750,66,2,1,1,0,9,9,9,0.14,0.06125,0.069372,0
10398,34,48750,66,2,1,1,0,9,9,9,0.07,0.06125,0.069372,0
10403,46,3e+05,47,2,0,1,1,9,9,8,0,0.03625,0.10253,0
10403,46,3e+05,47,2,2,1,1,9,9,8,0,0.03625,0.10253,0
10403,46,3e+05,47,2,0,1,1,9,9,8,0,0.03625,0.10253,0
10403,46,3e+05,47,2,1,1,1,9,9,8,0,0.03625,0.10253,0
10403,46,3e+05,47,2,0,1,1,9,9,8,0,0.03625,0.10253,0
10403,46,3e+05,47,2,1,1,1,9,9,8,0.29,0.03625,0.10253,0
10403,46,3e+05,47,2,1,1,1,9,9,8,0,0.03625,0.10253,0
10403,46,3e+05,47,2,2,1,1,9,9,8,0,0.03625,0.10253,0
10407,48,177500,44,2,0,1,1,9,9,9,0,0.061429,0.113494,0
10407,48,177500,44,2,0,1,1,9,9,9,0.07,0.061429,0.113494,0
10407,48,177500,44,2,0,1,1,9,9,9,0,0.061429,0.113494,0
10407,48,177500,44,2,1,1,1,9,9,9,0,0.061429,0.113494,0
10407,48,177500,44,2,0,1,1,9,9,9,0,0.061429,0.113494,0
10407,48,177500,44,2,0,1,1,9,9,9,0,0.061429,0.113494,0
10407,48,177500,44,2,0,1,1,9,9,9,0.14,0.061429,0.113494,0
10407,48,177500,44,2,0,1,1,9,9,9,0.29,0.061429,0.113494,0
10408,49,104500,51,2,0,1,1,8,8,7,0,0.224286,0.163591,0
10408,49,104500,51,2,2,1,1,8,8,7,0.14,0.224286,0.163591,0
10408,49,104500,51,2,3,1,1,8,8,7,0.43,0.224286,0.163591,0
10408,49,104500,51,2,3,1,1,8,8,7,0.07,0.224286,0.163591,0
10408,49,104500,51,2,2,1,1,8,8,7,0.36,0.224286,0.163591,0
10408,49,104500,51,2,1,1,1,8,8,7,0.21,0.224286,0.163591,0
10408,49,104500,51,2,0,1,1,8,8,7,0.07,0.224286,0.163591,0
10408,49,104500,51,2,2,1,1,8,8,7,0.36,0.224286,0.163591,0
10414,38,25000,68,1,0,0,1,8,2,0,0,0.16,0.193834,1
10414,38,25000,68,1,2,0,1,8,2,0,0.36,0.16,0.193834,1
10414,38,25000,68,1,0,0,1,8,2,0,0,0.16,0.193834,1
10414,38,25000,68,1,0,0,1,8,2,0,0.21,0.16,0.193834,1
10414,38,25000,68,1,1,0,1,8,2,0,0.5,0.16,0.193834,1
10414,38,25000,68,1,0,0,1,8,2,0,0,0.16,0.193834,1
10414,38,25000,68,1,1,0,1,8,2,0,0.21,0.16,0.193834,1
10414,38,25000,68,1,0,0,1,8,2,0,0,0.16,0.193834,1
10416,46,8000,63,2,0,1,1,1,10,10,0,0.05375,0.126145,0
10416,46,8000,63,2,0,1,1,1,10,10,0,0.05375,0.126145,0
10416,46,8000,63,2,2,1,1,1,10,10,0.36,0.05375,0.126145,0
10416,46,8000,63,2,1,1,1,1,10,10,0,0.05375,0.126145,0
10416,46,8000,63,2,0,1,1,1,10,10,0,0.05375,0.126145,0
10416,46,8000,63,2,0,1,1,1,10,10,0,0.05375,0.126145,0
10416,46,8000,63,2,0,1,1,1,10,10,0,0.05375,0.126145,0
10416,46,8000,63,2,0,1,1,1,10,10,0.07,0.05375,0.126145,0
10419,27,0,81,2,1,1,0,8,8,8,0.29,0.2425,0.158633,0
10419,27,0,81,2,1,1,0,8,8,8,0.43,0.2425,0.158633,0
10419,27,0,81,2,0,1,0,8,8,8,0.29,0.2425,0.158633,0
10419,27,0,81,2,0,1,0,8,8,8,0.14,0.2425,0.158633,0
10419,27,0,81,2,0,1,0,8,8,8,0.43,0.2425,0.158633,0
10419,27,0,81,2,0,1,0,8,8,8,0.07,0.2425,0.158633,0
10419,27,0,81,2,1,1,0,8,8,8,0.29,0.2425,0.158633,0
10419,27,0,81,2,1,1,0,8,8,8,0,0.2425,0.158633,0
10431,41,74500,40,2,0,1,0,5,8,9,0.07,0.184286,0.214076,0
10431,41,74500,40,2,0,1,0,5,8,9,0.14,0.184286,0.214076,0
10431,41,74500,40,2,0,1,0,5,8,9,0,0.184286,0.214076,0
10431,41,74500,40,2,0,1,0,5,8,9,0,0.184286,0.214076,0
10431,41,74500,40,2,0,1,0,5,8,9,0.29,0.184286,0.214076,0
10431,41,74500,40,2,0,1,0,5,8,9,0.29,0.184286,0.214076,0
10431,41,74500,40,2,0,1,0,5,8,9,0.57,0.184286,0.214076,0
10431,41,74500,40,2,0,1,0,5,8,9,0,0.184286,0.214076,0
10433,49,56250,62,1,0,1,0,8,9,10,0,0,0,1
10433,49,56250,62,1,0,1,0,8,9,10,0,0,0,1
10433,49,56250,62,1,0,1,0,8,9,10,0,0,0,1
10433,49,56250,62,1,0,1,0,8,9,10,0,0,0,1
10433,49,56250,62,1,0,1,0,8,9,10,0,0,0,1
10433,49,56250,62,1,0,1,0,8,9,10,0,0,0,1
10433,49,56250,62,1,0,1,0,8,9,10,0,0,0,1
10433,49,56250,62,1,0,1,0,8,9,10,0,0,0,1
10441,30,18000,71,2,0,1,0,8,8,8,0.07,0.05,0.052915,0
10441,30,18000,71,2,0,1,0,8,8,8,0,0.05,0.052915,0
10441,30,18000,71,2,0,1,0,8,8,8,0.07,0.05,0.052915,0
10441,30,18000,71,2,0,1,0,8,8,8,0,0.05,0.052915,0
10441,30,18000,71,2,0,1,0,8,8,8,0,0.05,0.052915,0
10441,30,18000,71,2,1,1,0,8,8,8,0.14,0.05,0.052915,0
10441,30,18000,71,2,0,1,0,8,8,8,0.07,0.05,0.052915,0
10441,30,18000,71,2,0,1,0,8,8,8,0.07,0.05,0.052915,0
10443,40,247000,65,2,1,1,1,7,8,8,0.14,0.2125,0.078876,0
10443,40,247000,65,2,0,1,1,7,8,8,0.14,0.2125,0.078876,0
10443,40,247000,65,2,1,1,1,7,8,8,0.36,0.2125,0.078876,0
10443,40,247000,65,2,0,1,1,7,8,8,0.21,0.2125,0.078876,0
10443,40,247000,65,2,0,1,1,7,8,8,0.21,0.2125,0.078876,0
10443,40,247000,65,2,0,1,1,7,8,8,0.29,0.2125,0.078876,0
10443,40,247000,65,2,0,1,1,7,8,8,0.14,0.2125,0.078876,0
10443,40,247000,65,2,1,1,1,7,8,8,0.21,0.2125,0.078876,0
10447,48,30000,71,1,0,1,1,10,10,10,0,0.0175,0.049497,1
10447,48,30000,71,1,0,1,1,10,10,10,0,0.0175,0.049497,1
10447,48,30000,71,1,0,1,1,10,10,10,0,0.0175,0.049497,1
10447,48,30000,71,1,0,1,1,10,10,10,0,0.0175,0.049497,1
10447,48,30000,71,1,0,1,1,10,10,10,0,0.0175,0.049497,1
10447,48,30000,71,1,0,1,1,10,10,10,0,0.0175,0.049497,1
10447,48,30000,71,1,0,1,1,10,10,10,0,0.0175,0.049497,1
10447,48,30000,71,1,1,1,1,10,10,10,0.14,0.0175,0.049497,1
10448,44,50000,51,2,0,0,1,4,9,9,0,0.02625,0.052082,0
10448,44,50000,51,2,0,0,1,4,9,9,0,0.02625,0.052082,0
10448,44,50000,51,2,0,0,1,4,9,9,0,0.02625,0.052082,0
10448,44,50000,51,2,0,0,1,4,9,9,0,0.02625,0.052082,0
10448,44,50000,51,2,1,0,1,4,9,9,0.07,0.02625,0.052082,0
10448,44,50000,51,2,0,0,1,4,9,9,0.14,0.02625,0.052082,0
10448,44,50000,51,2,0,0,1,4,9,9,0,0.02625,0.052082,0
10448,44,50000,51,2,0,0,1,4,9,9,0,0.02625,0.052082,0
10449,48,145000,51,2,0,1,1,10,10,10,0,0,0,0
10449,48,145000,51,2,0,1,1,10,10,10,0,0,0,0
10449,48,145000,51,2,0,1,1,10,10,10,0,0,0,0
10449,48,145000,51,2,0,1,1,10,10,10,0,0,0,0
10449,48,145000,51,2,0,1,1,10,10,10,0,0,0,0
10449,48,145000,51,2,0,1,1,10,10,10,0,0,0,0
10449,48,145000,51,2,0,1,1,10,10,10,0,0,0,0
10449,48,145000,51,2,0,1,1,10,10,10,0,0,0,0
10450,49,69500,37,1,0,1,1,8,7,9,0,0.26,0.195229,1
10450,49,69500,37,1,0,1,1,8,7,9,0.14,0.26,0.195229,1
10450,49,69500,37,1,1,1,1,8,7,9,0.29,0.26,0.195229,1
10450,49,69500,37,1,0,1,1,8,7,9,0.43,0.26,0.195229,1
10450,49,69500,37,1,0,1,1,8,7,9,0,0.26,0.195229,1
10450,49,69500,37,1,1,1,1,8,7,9,0.5,0.26,0.195229,1
10450,49,69500,37,1,0,1,1,8,7,9,0.29,0.26,0.195229,1
10450,49,69500,37,1,0,1,1,8,7,9,0.43,0.26,0.195229,1
